"id","name_vi","name_en","short_name","aliases","park_key","category","province_code","province_en","former_province_code","former_province_en","commune_code","commune_name","status","area_ha","developer","geometry_type","location_accuracy","geometry_source","feature_count","osm_refs","lon","lat","source_url","source_date","verified_on"
"VN-IP-75-becamex","Khu công nghiệp Becamex","","Becamex","Khu công nghiệp Becamex","becamex","industrial_park","75","Dong Nai","70","Binh Phuoc","25432","Chơn Thành","unknown",783.65,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1461706252",106.664301,11.40572,"https://www.openstreetmap.org/way/1461706252","","2026-08-11"
"VN-IP-75-becamex-binh-phuoc","Khu công nghiệp Becamex Bình Phước","","Becamex Binh Phuoc","Khu công nghiệp Becamex Bình Phước","becamex binh phuoc","industrial_park","75","Dong Nai","70","Binh Phuoc","25432","Chơn Thành","unknown",405.387,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/790558235",106.648071,11.449574,"https://www.openstreetmap.org/way/790558235","","2026-08-11"
"VN-IP-75-bien-hoa-1","Khu công nghiệp Biên Hòa 1","","Bien Hoa 1","Khu công nghiệp Biên Hòa 1","bien hoa 1","industrial_park","75","Dong Nai","75","Dong Nai","26041","Trấn Biên","unknown",298.056,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/568387663|https://www.openstreetmap.org/way/1026912817",106.854406,10.920629,"https://www.openstreetmap.org/way/568387663","","2026-08-11"
"VN-IP-75-bien-hoa-2","Khu công nghiệp Biên Hòa 2","","Bien Hoa 2","Khu công nghiệp Biên Hòa 2|Khu Công nghiệp Biên Hòa 2","bien hoa 2","industrial_park","75","Dong Nai","75","Dong Nai","26041","Trấn Biên","unknown",401.884,"","polygon","site","osm_site_polygon",7,"https://www.openstreetmap.org/node/9123506662|https://www.openstreetmap.org/node/9123888748|https://www.openstreetmap.org/way/294127405|https://www.openstreetmap.org/way/306132369|https://www.openstreetmap.org/way/1016779347|https://www.openstreetmap.org/way/1016794156|https://www.openstreetmap.org/way/1017703849",106.873273,10.922118,"https://www.openstreetmap.org/way/306132369","","2026-08-11"
"VN-IP-75-cnc-long-thanh","Khu công nghiệp CNC Long Thành","","CNC Long Thanh","Khu công nghiệp CNC Long Thành","cnc long thanh","industrial_park","75","Dong Nai","75","Dong Nai","26368","Long Thành","unknown",,"","point","locality","osm_reference_point",2,"https://www.openstreetmap.org/node/13592054118|https://www.openstreetmap.org/node/13592054119",106.929411,10.776791,"https://www.openstreetmap.org/node/13592054118","","2026-08-11"
"VN-IP-75-cong-nghe-cao-long-thanh","Khu công nghiệp Công nghệ cao Long Thành","","Cong Nghe Cao Long Thanh","Khu công nghiệp Công nghệ cao Long Thành","cong nghe cao long thanh","industrial_park","75","Dong Nai","75","Dong Nai","26383","An Phước","unknown",211.14,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1465014906",106.917816,10.784288,"https://www.openstreetmap.org/way/1465014906","","2026-08-11"
"VN-IP-75-dau-giay","Khu công nghiệp Dầu Giây","Dau Giay Industrial Zone","Dau Giay","Khu công nghiệp Dầu Giây|Dau Giay Industrial Zone","dau giay","industrial_park","75","Dong Nai","75","Dong Nai","26326","Dầu Giây","unknown",333.472,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/631548585",107.134161,10.920947,"https://www.openstreetmap.org/way/631548585","","2026-08-11"
"VN-IP-75-dinh-quan","Khu công nghiệp Định Quán","Dinh Quan Industrial Zone","Dinh Quan","Khu công nghiệp Định Quán|Dinh Quan Industrial Zone","dinh quan","industrial_park","75","Dong Nai","75","Dong Nai","26227","La Ngà","unknown",57.678,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/11878996110|https://www.openstreetmap.org/way/1376626461",107.24843,11.153133,"https://www.openstreetmap.org/way/1376626461","","2026-08-11"
"VN-IP-75-dong-xoai-1","Khu công nghiệp Đồng Xoài I","","Dong Xoai I","Khu công nghiệp Đồng Xoài I","dong xoai 1","industrial_park","75","Dong Nai","70","Binh Phuoc","25210","Đồng Xoài","unknown",176.879,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/597920108",106.835112,11.517204,"https://www.openstreetmap.org/way/597920108","","2026-08-11"
"VN-IP-75-dong-xoai-2","Khu công nghiệp Đồng Xoài II","","Dong Xoai II","Khu công nghiệp Đồng Xoài II","dong xoai 2","industrial_park","75","Dong Nai","70","Binh Phuoc","25210","Đồng Xoài","unknown",69.779,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1462771156",106.854026,11.521173,"https://www.openstreetmap.org/way/1462771156","","2026-08-11"
"VN-IP-75-dong-xoai-3","Khu công nghiệp Đồng Xoài III","","Dong Xoai III","Khu công nghiệp Đồng Xoài III","dong xoai 3","industrial_park","75","Dong Nai","70","Binh Phuoc","25195","Bình Phước","unknown",297.454,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1462511195",106.874636,11.50655,"https://www.openstreetmap.org/way/1462511195","","2026-08-11"
"VN-IP-75-giang-dien","Khu công nghiệp Giang Điền","","Giang Dien","Khu công nghiệp Giang Điền","giang dien","industrial_park","75","Dong Nai","75","Dong Nai","26374","Tam Phước","unknown",461.818,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/793350526",106.983896,10.895545,"https://www.openstreetmap.org/way/793350526","","2026-08-11"
"VN-IP-75-ho-nai-3","Khu công nghiệp Hố Nai 3","Ho Nai Industrial Zone","Ho Nai 3","Khu công nghiệp Hố Nai 3|Ho Nai Industrial Zone","ho nai 3","industrial_park","75","Dong Nai","75","Dong Nai","26005","Hố Nai","unknown",382.576,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1225327680",106.936495,10.944231,"https://www.openstreetmap.org/way/1225327680","","2026-08-11"
"VN-IP-75-loc-an","Khu công nghiệp Lộc An - Bình Sơn","","Loc An","Khu công nghiệp Lộc An - Bình Sơn","loc an","industrial_park","75","Dong Nai","75","Dong Nai","26368","Long Thành","unknown",521.52,"EVN","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/way/322590398|https://www.openstreetmap.org/way/1441819768|https://www.openstreetmap.org/way/1441819769",106.991253,10.788478,"https://www.openstreetmap.org/way/322590398","","2026-08-11"
"VN-IP-75-loc-an-binh-son","Khu công nghiệp Lộc An Bình Sơn","","Loc An Binh Son","Khu công nghiệp Lộc An Bình Sơn","loc an binh son","industrial_park","75","Dong Nai","75","Dong Nai","26368","Long Thành","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13384559281",106.991216,10.788129,"https://www.openstreetmap.org/node/13384559281","","2026-08-11"
"VN-IP-75-long-duc","Khu công nghiệp Long Đức","","Long Duc","Khu công nghiệp Long Đức","long duc","industrial_park","75","Dong Nai","75","Dong Nai","26383","An Phước","unknown",463.222,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/8987507242|https://www.openstreetmap.org/node/8987507243|https://www.openstreetmap.org/way/882356440",106.96336,10.846968,"https://www.openstreetmap.org/way/882356440","","2026-08-11"
"VN-IP-75-long-khanh","Khu công nghiệp Long Khánh","","Long Khanh","Khu công nghiệp Long Khánh","long khanh","industrial_park","75","Dong Nai","75","Dong Nai","26089","Bình Lộc","unknown",247.312,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/11878252525|https://www.openstreetmap.org/node/11878284491|https://www.openstreetmap.org/way/714064293",107.224781,10.968584,"https://www.openstreetmap.org/way/714064293","","2026-08-11"
"VN-IP-75-long-thanh","Khu công nghiệp Long Thành","Long Thanh Industrial Zone","Long Thanh","Khu công nghiệp Long Thành|Long Thanh Industrial Zone","long thanh","industrial_park","75","Dong Nai","75","Dong Nai","26383","An Phước","unknown",442.985,"","polygon","site","osm_site_polygon",4,"https://www.openstreetmap.org/node/8987507240|https://www.openstreetmap.org/node/8987507241|https://www.openstreetmap.org/node/11782028061|https://www.openstreetmap.org/way/718462141",106.920366,10.813891,"https://www.openstreetmap.org/way/718462141","","2026-08-11"
"VN-IP-75-loteco","Khu công nghiệp Loteco","","Loteco","Khu công nghiệp Loteco|Long Binh Techno Park (LOTECO)","loteco","industrial_park","75","Dong Nai","75","Dong Nai","26020","Long Bình","unknown",99.867,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/583464298",106.890334,10.92959,"https://www.openstreetmap.org/way/583464298","","2026-08-11"
"VN-IP-75-nhon-trach","Khu công nghiệp Nhơn Trạch","","Nhon Trach","Khu công nghiệp Nhơn Trạch","nhon trach","industrial_park","75","Dong Nai","75","Dong Nai","26485","Nhơn Trạch","unknown",2535.086,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/11799136678|https://www.openstreetmap.org/way/366493800|https://www.openstreetmap.org/way/605046157",106.922881,10.719159,"https://www.openstreetmap.org/way/366493800","","2026-08-11"
"VN-IP-75-nhon-trach-1","Khu công nghiệp 1 Nhơn Trạch","","1 Nhon Trach","Khu công nghiệp 1 Nhơn Trạch","nhon trach 1","industrial_park","75","Dong Nai","75","Dong Nai","26485","Nhơn Trạch","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13228822472",106.915072,10.739245,"https://www.openstreetmap.org/node/13228822472","","2026-08-11"
"VN-IP-75-nhon-trach-3","Khu công nghiệp Nhơn Trạch 3","","Nhon Trach 3","Khu công nghiệp Nhơn Trạch 3","nhon trach 3","industrial_park","75","Dong Nai","75","Dong Nai","26503","Phước An","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13247471184",106.944886,10.705821,"https://www.openstreetmap.org/node/13247471184","","2026-08-11"
"VN-IP-75-song-may","Khu công nghiệp Sông Mây","","Song May","Khu công nghiệp Sông Mây","song may","industrial_park","75","Dong Nai","75","Dong Nai","26278","Bình Minh","unknown",193.755,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1222385074",106.95314,10.98095,"https://www.openstreetmap.org/way/1222385074","","2026-08-11"
"VN-IP-75-tam-phuoc","Khu công nghiệp Tam Phước","","Tam Phuoc","Khu công nghiệp Tam Phước|Khu Công Nghiệp Tam Phước Đường Số 1|Khu Công Nghiệp Tam Phước Đường Số 9|Khu Công Nghiệp Tam Phước Đường Số 7|Khu Công Nghiệp Tam Phước Đường Số 8|Khu Công Nghiệp Tam Phước Đường Số 11|Khu Công Nghiệp Tam Phước Đường Số 6|Khu Công Nghiệp Tam Phước Đường Số 3|Khu Công Nghiệp Tam Phước Đường Số 10","tam phuoc","industrial_park","75","Dong Nai","75","Dong Nai","26374","Tam Phước","unknown",303.617,"","polygon","site","osm_site_polygon",14,"https://www.openstreetmap.org/node/8987385218|https://www.openstreetmap.org/node/8987385219|https://www.openstreetmap.org/node/12706576064|https://www.openstreetmap.org/node/12706594861|https://www.openstreetmap.org/node/12706595202|https://www.openstreetmap.org/node/12706597425|https://www.openstreetmap.org/node/12706599364|https://www.openstreetmap.org/node/12706601014|https://www.openstreetmap.org/node/12706603536|https://www.openstreetmap.org/node/12706604355|https://www.openstreetmap.org/way/1178756636|https://www.openstreetmap.org/way/1178756646|https://www.openstreetmap.org/way/1178756647|https://www.openstreetmap.org/way/1178756648",106.940879,10.865784,"https://www.openstreetmap.org/way/1178756648","","2026-08-11"
"VN-IP-75-tan-thanh","Khu công nghiệp Tân Thành","","Tan Thanh","Khu công nghiệp Tân Thành|KCN Tân Thành","tan thanh","industrial_park","75","Dong Nai","70","Binh Phuoc","25210","Đồng Xoài","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13428152626",106.840995,11.522462,"https://www.openstreetmap.org/node/13428152626","","2026-08-11"
"VN-IP-75-thanh-phu","Khu công nghiệp Thạnh Phú","","Thanh Phu","Khu công nghiệp Thạnh Phú","thanh phu","industrial_park","75","Dong Nai","75","Dong Nai","26188","Tân Triều","unknown",,"","point","locality","osm_reference_point",3,"https://www.openstreetmap.org/node/9123506699|https://www.openstreetmap.org/node/9123888735|https://www.openstreetmap.org/way/1178316022",106.849458,11.004949,"https://www.openstreetmap.org/node/9123506699","","2026-08-11"
"VN-IP-75-xuan-loc","Khu công nghiệp Xuân Lộc","","Xuan Loc","Khu công nghiệp Xuân Lộc","xuan loc","industrial_park","75","Dong Nai","75","Dong Nai","26446","Xuân Hoà","unknown",73.889,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/835990321|https://www.openstreetmap.org/way/924383400",107.413125,10.907866,"https://www.openstreetmap.org/way/924383400","","2026-08-11"
"VN-IP-79-an-ha","Khu Công nghiệp An Hạ","","An Ha","Khu Công nghiệp An Hạ","an ha","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27604","Tân Vĩnh Lộc","unknown",113.699,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/516578020",106.514872,10.817537,"https://www.openstreetmap.org/way/516578020","","2026-08-11"
"VN-IP-79-bau-bang","Khu công nghiệp Bàu Bàng","Bau Bang Industrial Zone","Bau Bang","Khu công nghiệp Bàu Bàng|Bau Bang Industrial Zone","bau bang","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25822","Bàu Bàng","unknown",2596.859,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/790548272",106.602965,11.25802,"https://www.openstreetmap.org/way/790548272","","2026-08-11"
"VN-IP-79-bau-bang-mo-rong","Khu công nghiệp Bàu Bàng Mở Rộng","","Bau Bang Mo Rong","Khu công nghiệp Bàu Bàng Mở Rộng","bau bang mo rong","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25822","Bàu Bàng","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13230033971",106.577578,11.287437,"https://www.openstreetmap.org/node/13230033971","","2026-08-11"
"VN-IP-79-binh-chieu","Khu Công nghiệp Bình Chiểu","","Binh Chieu","Khu Công nghiệp Bình Chiểu","binh chieu","industrial_park","79","Ho Chi Minh City","74","Binh Duong","26803","Tam Bình","unknown",28.782,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/503373077",106.732817,10.882934,"https://www.openstreetmap.org/way/503373077","","2026-08-11"
"VN-IP-79-binh-duong","Khu công nghiệp Bình Đường","","Binh Duong","Khu công nghiệp Bình Đường","binh duong","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25942","Dĩ An","unknown",17.654,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/291853380",106.75351,10.870627,"https://www.openstreetmap.org/way/291853380","","2026-08-11"
"VN-IP-79-cat-lai-2","Khu công nghiệp Cát Lái 2","Cat Lai 2 Industrial Zone","Cat Lai 2","Khu công nghiệp Cát Lái 2|Cat Lai 2 Industrial Zone","cat lai 2","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27112","Cát Lái","unknown",134.187,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1355895112",106.770066,10.760495,"https://www.openstreetmap.org/way/1355895112","","2026-08-11"
"VN-IP-79-chuyen-sau-phu-my-3","Khu công nghiệp chuyên sâu Phú Mỹ 3","","Chuyen Sau Phu My 3","Khu công nghiệp chuyên sâu Phú Mỹ 3|KCN chuyên sâu Phú Mỹ 3 Head Office","chuyen sau phu my 3","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26713","Tân Phước","unknown",338.55,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/8213479695|https://www.openstreetmap.org/way/594483046",107.062519,10.531115,"https://www.openstreetmap.org/way/594483046","","2026-08-11"
"VN-IP-79-co-khi-o-to","Khu công nghiệp Cơ Khí Ô Tô","","Co Khi O To","Khu công nghiệp Cơ Khí Ô Tô|Khu công nghiệp Cơ khí Ô tô","co khi o to","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27544","Bình Mỹ","unknown",,"","point","locality","osm_reference_point",2,"https://www.openstreetmap.org/node/11862438534|https://www.openstreetmap.org/node/11862438548",106.603606,10.981548,"https://www.openstreetmap.org/node/11862438534","","2026-08-11"
"VN-IP-79-da-bac","Khu công nghiệp Đá Bạc","","Da Bac","Khu công nghiệp Đá Bạc","da bac","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26617","Nghĩa Thành","unknown",63.061,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/566356404",107.281297,10.58122,"https://www.openstreetmap.org/way/566356404","","2026-08-11"
"VN-IP-79-dai-dang","Khu công nghiệp Đại Đăng","","Dai Dang","Khu công nghiệp Đại Đăng|Khu Công Nghiệp Đại Đăng","dai dang","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",167.35,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/4123749584|https://www.openstreetmap.org/way/783792019",106.6928,11.013833,"https://www.openstreetmap.org/way/783792019","","2026-08-11"
"VN-IP-79-dat-cuoc","Khu công nghiệp Đất Cuốc (Khu A)","","Dat Cuoc","Khu công nghiệp Đất Cuốc (Khu A)|Kcn Đất Cuốc|Khu công nghiệp Đất Cuốc (Khu B)","dat cuoc","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25906","Bắc Tân Uyên","unknown",310.191,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/4730574925|https://www.openstreetmap.org/way/857583505|https://www.openstreetmap.org/way/857583506",106.840196,11.101871,"https://www.openstreetmap.org/way/857583505","","2026-08-11"
"VN-IP-79-dat-do","Khu công nghiệp Đất Đỏ","","Dat Do","Khu công nghiệp Đất Đỏ","dat do","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26680","Đất Đỏ","unknown",353.017,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1342085617",107.300557,10.514572,"https://www.openstreetmap.org/way/1342085617","","2026-08-11"
"VN-IP-79-det-may-binh-an","Khu công nghiệp Dệt may Bình An","","Det May Binh An","Khu công nghiệp Dệt may Bình An","det may binh an","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","25951","Đông Hoà","unknown",21.72,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/291052399",106.818842,10.893071,"https://www.openstreetmap.org/way/291052399","","2026-08-11"
"VN-IP-79-dong-an-1","Khu công nghiệp Đồng An 1","","Dong An 1","Khu công nghiệp Đồng An 1","dong an 1","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25987","Bình Hoà","unknown",149.168,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/323602532",106.728402,10.898557,"https://www.openstreetmap.org/way/323602532","","2026-08-11"
"VN-IP-79-dong-an-2","Khu công nghiệp Đồng An 2","Dong An 2 Industrial Park","Dong An 2","Khu công nghiệp Đồng An 2|Dong An 2 Industrial Park","dong an 2","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",191.222,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/497979359",106.676963,11.103521,"https://www.openstreetmap.org/way/497979359","","2026-08-11"
"VN-IP-79-dong-nam-cu-chi","Khu công nghiệp Đông Nam Củ Chi","","Dong Nam Cu Chi","Khu công nghiệp Đông Nam Củ Chi","dong nam cu chi","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27544","Bình Mỹ","unknown",216.318,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/654617274",106.623837,10.965189,"https://www.openstreetmap.org/way/654617274","","2026-08-11"
"VN-IP-79-dong-xuyen","Khu công nghiệp Đông Xuyên","Dong Xuyen Industrial Park","Dong Xuyen","Khu công nghiệp Đông Xuyên|KCN Đông Xuyên|Dong Xuyen Industrial Park","dong xuyen","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26536","Rạch Dừa","unknown",173.119,"","polygon","site","osm_site_polygon",4,"https://www.openstreetmap.org/node/6532089337|https://www.openstreetmap.org/node/13755350842|https://www.openstreetmap.org/node/13755372823|https://www.openstreetmap.org/way/743811856",107.112454,10.403956,"https://www.openstreetmap.org/way/743811856","","2026-08-11"
"VN-IP-79-hiep-phuoc","Khu công nghiệp Hiệp Phước","Hiep Phuoc Industrial Park","Hiep Phuoc","Khu công nghiệp Hiệp Phước|KCN Hiệp Phước Công Ty CJ|Hiep Phuoc Industrial Park","hiep phuoc","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27658","Hiệp Phước","unknown",554.925,"","polygon","site","osm_site_polygon",6,"https://www.openstreetmap.org/node/5476044421|https://www.openstreetmap.org/way/708894002|https://www.openstreetmap.org/way/710382741|https://www.openstreetmap.org/way/1357939694|https://www.openstreetmap.org/way/1457653066|https://www.openstreetmap.org/way/1457653067",106.758138,10.629907,"https://www.openstreetmap.org/way/1357939694","","2026-08-11"
"VN-IP-79-kim-huy","Khu công nghiệp Kim Huy","","Kim Huy","Khu công nghiệp Kim Huy","kim huy","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",132.741,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/597925817",106.706729,11.045123,"https://www.openstreetmap.org/way/597925817","","2026-08-11"
"VN-IP-79-le-minh-xuan","Khu công nghiệp Lê Minh Xuân","","Le Minh Xuan","Khu công nghiệp Lê Minh Xuân|Le Minh Xuan Industrial Park","le minh xuan","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27610","Bình Lợi","unknown",105.31,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/11760158150|https://www.openstreetmap.org/way/514726183",106.543665,10.742641,"https://www.openstreetmap.org/way/514726183","","2026-08-11"
"VN-IP-79-my-phuoc-1","Khu công nghiệp Mỹ Phước 1","","My Phuoc 1","Khu công nghiệp Mỹ Phước 1","my phuoc 1","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25813","Bến Cát","unknown",281.5,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/759187612",106.597117,11.129469,"https://www.openstreetmap.org/way/759187612","","2026-08-11"
"VN-IP-79-my-phuoc-3","Khu công nghiệp Mỹ Phước 3","","My Phuoc 3","Khu công nghiệp Mỹ Phước 3|KCN Mỹ Phước 3","my phuoc 3","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25846","Thới Hoà","unknown",296.369,"","polygon","site","osm_site_polygon",6,"https://www.openstreetmap.org/node/5072413237|https://www.openstreetmap.org/node/6575351490|https://www.openstreetmap.org/node/12345197720|https://www.openstreetmap.org/node/12345942966|https://www.openstreetmap.org/node/12345942969|https://www.openstreetmap.org/way/654555792",106.650151,11.096771,"https://www.openstreetmap.org/way/654555792","","2026-08-11"
"VN-IP-79-my-xuan-a","Khu công nghiệp Mỹ Xuân A","","My Xuan A","Khu công nghiệp Mỹ Xuân A|Khu Công nghiệp Mỹ Xuân A","my xuan a","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26704","Phú Mỹ","unknown",285.546,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13654292512|https://www.openstreetmap.org/way/317515592",107.032384,10.645217,"https://www.openstreetmap.org/way/317515592","","2026-08-11"
"VN-IP-79-my-xuan-a2","Khu công nghiệp Mỹ Xuân A2","","My Xuan A2","Khu công nghiệp Mỹ Xuân A2|Khu Công nghiệp Mỹ Xuân A2","my xuan a2","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26704","Phú Mỹ","unknown",471.078,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13654292513|https://www.openstreetmap.org/way/319538030",107.0384,10.631545,"https://www.openstreetmap.org/way/319538030","","2026-08-11"
"VN-IP-79-my-xuan-b1","Khu công nghiệp Mỹ Xuân B1 - Conac","","My Xuan B1","Khu công nghiệp Mỹ Xuân B1 - Conac|Khu công nghiệp Mỹ Xuân B1 - Tiến Hùng","my xuan b1","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26704","Phú Mỹ","unknown",397.33,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/319538031|https://www.openstreetmap.org/way/566708588",107.063481,10.640697,"https://www.openstreetmap.org/way/566708588","","2026-08-11"
"VN-IP-79-nam-tan-uyen","Khu công nghiệp Nam Tân Uyên","","Nam Tan Uyen","Khu công nghiệp Nam Tân Uyên|KCN Nam Tan Uyen|Khu Công Nghiệp Nam Tân Uyên","nam tan uyen","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25920","Tân Hiệp","unknown",348.649,"","polygon","site","osm_site_polygon",4,"https://www.openstreetmap.org/node/4131787589|https://www.openstreetmap.org/node/12345942993|https://www.openstreetmap.org/node/12345973812|https://www.openstreetmap.org/way/627782061",106.754234,11.058971,"https://www.openstreetmap.org/way/627782061","","2026-08-11"
"VN-IP-79-nam-tan-uyen-mo-rong","Khu công nghiệp Nam Tân Uyên mở rộng","","Nam Tan Uyen Mo Rong","Khu công nghiệp Nam Tân Uyên mở rộng","nam tan uyen mo rong","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25888","Tân Uyên","unknown",269.902,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1218993278",106.780273,11.09791,"https://www.openstreetmap.org/way/1218993278","","2026-08-11"
"VN-IP-79-nhi-xuan","Khu công nghiệp Nhị Xuân","","Nhi Xuan","Khu công nghiệp Nhị Xuân|Khu công nghiệp Nhị Xuân - Bến xe An Sương","nhi xuan","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27577","Xuân Thới Sơn","unknown",82.479,"Công ty Cổ phần Xe khách Phương Trang - FUTA Bus Lines","polygon","site","osm_site_polygon",5,"https://www.openstreetmap.org/node/11802296468|https://www.openstreetmap.org/node/11802297372|https://www.openstreetmap.org/way/366287225|https://www.openstreetmap.org/relation/17502792|https://www.openstreetmap.org/relation/17502793",106.531806,10.87754,"https://www.openstreetmap.org/way/366287225","","2026-08-11"
"VN-IP-79-phu-chanh","Khu công nghiệp Phú Chánh","","Phu Chanh","Khu công nghiệp Phú Chánh","phu chanh","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",106.881,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/784968442",106.705557,11.073281,"https://www.openstreetmap.org/way/784968442","","2026-08-11"
"VN-IP-79-phu-my-1","Khu công nghiệp Phú Mỹ 1","","Phu My 1","Khu công nghiệp Phú Mỹ 1","phu my 1","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26704","Phú Mỹ","unknown",,"Izico","point","locality","osm_site_point",3,"https://www.openstreetmap.org/node/11774997119|https://www.openstreetmap.org/way/1093386131|https://www.openstreetmap.org/relation/8191003",107.037798,10.583284,"https://www.openstreetmap.org/relation/8191003","","2026-08-11"
"VN-IP-79-phu-my-2","Khu công nghiệp Phú Mỹ 2","","Phu My 2","Khu công nghiệp Phú Mỹ 2","phu my 2","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26713","Tân Phước","unknown",621.061,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1193514671",107.051126,10.550257,"https://www.openstreetmap.org/way/1193514671","","2026-08-11"
"VN-IP-79-phu-my-3","Khu công nghiệp Phú Mỹ 3","","Phu My 3","Khu công nghiệp Phú Mỹ 3","phu my 3","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26710","Tân Hải","unknown",,"EVN","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/way/1469695731",107.089816,10.500493,"https://www.openstreetmap.org/way/1469695731","","2026-08-11"
